temperature,pressure,speed,vibration,energy_consumption,raw_material_usage,production_quality,waste
87.48115864875547,7.371071083287319,1208.1262327696409,2.8696052350640677,91.21752236246748,101.10351893088662,87.60910462578825,0
66.98858237554259,9.310213254946568,1584.6567719845839,5.722242913471517,69.84960811037371,90.35617099172558,87.36868178634919,0
77.9982053444764,9.22274699267535,1785.0376723977975,4.20867198649279,57.815848535443045,82.11306745458887,85.09699453454046,1
80.73450991017148,6.595502366216278,1205.2240499553982,4.357395743336035,86.89754736987962,109.04339405935403,93.85785428498879,0
61.62576444519992,9.144577370753387,1523.3396811792595,4.161410768188199,68.0237252570777,84.85211992022137,88.6431885582806,0
81.26406981655035,5.185038173577463,1158.478106207792,1.994960694797184,83.56354126145663,92.11100513087868,89.73836780251274,0
65.9683443290552,7.981349392410265,1452.264203657288,3.0916693205114005,63.53219709908828,101.2988363153559,86.97168675020906,0
62.27680575448478,6.150044186438516,1371.145989350669,4.754698991816591,54.06148174033363,102.5766635111899,94.63314212673521,0
93.21099380386667,5.6028344288863945,1777.6042637052296,1.5068644877657957,99.62908977438818,104.02332787948544,80.72381735483451,1
93.79712115760958,5.384766008146046,1486.8218181571733,2.3892638804485613,57.81007539652997,86.65021321398802,92.90876537589092,0
88.29390718407615,8.4814438793907,1279.605097669455,2.381595542329268,99.42104969817404,95.18949619286595,89.4376916822891,0
70.66148192106797,6.699374818840331,1091.2766279103466,3.16009463797253,98.86399662832235,104.68776908467866,91.31540053909775,0
63.418523990223434,8.623833857643808,1120.9974629879475,5.901843704710926,89.69090519540198,118.79275458535139,87.83154878893359,0
83.94815592792548,5.326781703994712,1180.253543960988,1.3375127334191097,82.97114810409988,109.10524550798755,96.5341916403041,0
75.40533728088604,6.576451689153052,1200.7733290722383,3.5935049719029752,78.89035251255423,116.90415028375831,94.13828414735434,0
64.27133821956726,7.697456461876686,1680.4928462729104,1.8968234100610522,93.30507726889174,110.48848233256709,85.337126678345,1
77.33119185389445,8.953615824194818,1448.97823062602,5.853382727048721,64.4719760809744,103.66867875569602,87.20537472652869,0
61.203598239032644,6.59376251466035,1418.7127290994931,1.566517523637321,73.38406062424386,87.68093476545378,96.40368781156444,0
91.82621407275738,8.129456882185046,1091.815097495374,3.018005011807956,80.9694984683251,106.66742607570052,88.84634444429452,0
69.05729935600058,9.429888741180935,1688.111754679548,4.68942492417303,70.55952379347455,104.93518263839628,86.59290880785751,1
83.18827995238937,8.079315940911522,1578.2514425667869,4.522772140137226,71.3743227045134,104.09876681829066,83.44337184712363,1
70.90988766312938,6.1647973737681685,1054.1346895200013,3.1136431844696615,66.51423337510423,99.59143471952963,98.41059708024291,0
78.20238074122338,5.12200390778269,1566.268077783815,2.732620839763591,78.2115908342268,101.14626415957102,95.07427776597608,0
79.13485977701478,9.350494369504649,1434.830573874117,2.9880618927643527,92.5287264007558,93.37770108472417,84.57243534929619,0
66.46990594339344,5.106347054251936,1065.3802765974226,2.3213813157931966,60.076418900315645,100.77250770569214,95.1658280676571,0
93.93546197175955,9.373508363420997,1366.6405132229252,2.026664693533999,96.72165193767208,87.90223622713913,91.97717400132092,0
87.12964881763901,7.6446856701360595,1387.7570297040374,3.41519848779445,84.45438268741148,112.20697589441508,94.66392893786295,0
92.88246295474661,9.695338492564481,1132.6196321306206,2.3426687803380366,91.1636606340015,87.43107818794832,85.78573024991515,1
91.31895726496771,8.993916178868327,1756.558517600226,2.4373083244862506,77.80953463150058,83.39865159557866,85.21063137850126,1
80.92649925838798,9.989670552666688,1679.9802971845295,4.283780317372785,88.97583507120316,97.4498410542863,81.96667673808463,1
92.26559822580909,6.753559077258551,1535.2178698632865,5.842686658499461,50.81001986697336,106.33229758024248,93.22864340811796,0
63.09723757181718,8.835941444655635,1369.8364488004859,4.018186002796876,90.91902123897677,97.50867299734165,90.09020983303672,0
66.85940018467008,7.00965456804621,1329.4124332676067,1.3848973353248315,52.006942954268325,91.07016527805234,94.4000179790927,0
61.582955111868834,7.399378101519544,1520.7787737207632,1.377918069270335,94.49566881814312,102.32684735561763,85.16049540454001,0
71.38656157671426,8.13752731609185,1436.3454955255243,5.75711610422783,99.59813736193217,93.880093416488,82.54949865694549,0
73.60370513913188,9.368385570931693,1049.8184847055086,2.486453951536668,64.70337310883889,117.31470760506532,96.9016616070566,0
69.49721611208636,9.920417345996476,1410.0021190162654,1.4603349304123772,60.51592781428968,116.90580558414288,91.25917785816794,0
89.00581282031753,8.84136706932259,1645.1228937862716,3.995222935751908,88.26816819290204,100.09487279888381,83.6692108079201,1
72.48636643427562,7.088833910836669,1367.3919020775666,4.11824389145133,62.651317046012664,93.11535976073034,93.59910171639511,0
69.83270783905833,7.106785011385351,1041.5652620434148,4.242524100593441,93.27811915861017,109.48529655826556,99.06510262001854,0
78.9943629105387,8.687911507944458,1629.0225595072266,2.3370101392877065,55.142129607873834,81.46851773932266,91.3261285061306,0
64.93234787411669,6.1938857288415115,1161.0910257087794,1.0755534210723752,56.29775981896791,98.99076024174605,101.46278199426656,0
88.0768943263914,5.5523705656569735,1206.896667910431,5.825076847272359,98.95757775503077,93.45293577081334,86.71547936197929,0
62.609272528791976,6.773110788203883,1131.7650827458367,2.2544652284555124,83.69194491350024,116.82143540410219,93.89438577245836,0
94.5410427810181,6.436194958270409,1264.1720518971981,4.380131440262737,92.34436122144764,80.4801210909073,88.75807220909611,0
87.02856692538302,6.48154060227995,1605.401204550908,4.533149349393548,66.2164688675759,102.11259502873396,88.46171158581195,0
66.95504885369604,6.168038755249549,1415.5086876031498,4.050037085397428,83.82418747603022,109.62654324266504,94.36593570125319,0
60.19327409932608,5.21046594818181,1163.90501932057,2.5645369710682413,79.71209136542986,99.40071950096166,97.24231669060053,0
88.5411499959192,5.089369673667069,1702.2640625216327,2.355481268820329,80.15750600614734,83.41612120650886,88.09066946586245,0
84.7400070346666,9.938611948680158,1703.6654839612233,3.9883414135135156,84.12662297688607,118.8984556011161,80.40975730558722,1
85.51525088143455,7.138865668679312,1696.4627400368054,5.330478168058457,78.76795865645494,100.72041725504391,81.88099801390148,1
86.9944621340081,6.921633235798408,1191.0369691052315,5.733668644616978,71.4531184651333,104.56744977276045,94.43770874143718,0
62.59156281069316,8.39823641346535,1360.9914753447906,1.5295290220187883,63.79613471902734,89.46439130830029,92.90480714774988,0
72.54630049904954,6.091269439325321,1787.9917249127002,1.7741430629885993,88.4290665456601,99.33992340427216,84.40510934535972,1
64.05541708337954,9.749805919751127,1617.6099810479923,5.723681293915398,61.313621500159314,97.16597967833287,94.10735550419501,0
90.20861990564578,8.93172507207776,1021.7339369804479,4.682676141673963,84.61771530772072,82.99583368007934,92.41310652611163,0
81.81543443896453,5.4470550115612975,1052.1636730083937,5.4149691241488656,61.66664113246633,84.24641414189868,95.23034487525679,0
71.58143086984272,7.087903878924642,1371.1451014498662,2.013163170676716,81.2665084977227,113.49890078475099,84.93856171016644,0
62.22454226001083,9.395591537810823,1727.376164689248,3.937929355547009,87.35391335645144,89.5927980882636,86.21046521879666,1
70.88438126004817,9.72366011145705,1430.9614383621715,4.505697972087368,60.93569444532696,87.79833085994522,85.91324456535169,0
71.38141627093614,7.337007556249349,1398.2500064274323,4.400559427234864,52.997165043065415,100.19645805000557,93.65089534054694,0
85.53621624183225,8.067056946053539,1084.3789599653044,3.0407584543334907,56.548687149708705,110.74988525450053,91.70446114882601,0
82.31451149743246,5.835169730460376,1525.4240837794353,1.0769744584565424,80.29984836355128,82.47786074315951,87.97771071944808,0
91.05244599017144,9.955843130684883,1657.6825284801803,3.9146302840213156,92.47232031128678,103.07231678553023,83.58790535603063,1
76.52752238066823,6.158358506917217,1304.33600600605,2.2655076958980436,52.24984106177122,84.76841771362294,94.37272807107334,0
64.18579860784055,9.713658870675628,1620.489480740262,3.2512712307144516,86.70756295208231,81.45844203302474,85.51985941426055,0
84.96356755280482,8.248233244961842,1771.5813231206494,5.787905075419086,67.0659322975026,82.1097580864887,85.92401649843589,1
86.6274767015914,8.038683974394296,1163.0131673021513,2.9951765882121735,73.92641849597612,113.36656432833766,91.77212590957078,0
79.64470191493237,7.563442555082543,1418.663704955793,5.199008033322134,96.44297749227829,84.71889934512247,83.17845802816005,1
86.98385129840963,6.153349058588793,1229.7103664676604,1.9427030287462557,66.59857523679227,81.80605457649168,92.52222446034173,0
77.28284587275368,5.882640160027542,1634.2835352270715,4.362302490125144,73.2668466969743,97.51599548571649,84.66323523925891,1
78.2956490283698,6.102431045350877,1462.074692704926,5.885034772194717,50.68412073803405,113.75973887768099,88.51481910673648,0
74.96393564254923,5.932191310721272,1507.665934040243,1.5094655043646839,54.079936000241915,90.49633505957208,95.44023263946828,0
60.889669436043334,8.897922367833766,1638.3313276927151,1.04159971113596,62.9295795567392,96.86850470103666,86.42456872913012,1
63.77619994476566,6.7506262958336505,1316.7763781299639,3.1679139631630715,51.392612041053724,81.59690130255005,95.91837015503017,0
61.1000214990357,5.289213382816982,1732.0720547256346,1.463127415256836,81.56876630241254,97.96314056539504,82.57747648337994,1
82.27436439423232,9.845513150704058,1426.4230937969119,4.741921748381157,71.31991784008113,103.10452322548535,89.0560998989712,0
71.00245933767144,9.41892942481713,1126.3638582682784,5.572743319242795,77.4072601364011,102.8362821500858,97.32934972803011,0
77.7999741907646,9.638761415976065,1556.719294535042,3.170104863543794,58.732359294816476,93.2970676869746,87.44170183863528,0
91.76482658741325,9.974539113232176,1634.6090803506036,2.2935582107772046,64.79660147183081,92.62132722652542,83.333367546983,0
68.72522802021062,5.869476246097436,1253.4093416540213,3.172016595033049,83.19122374263625,84.26494475746392,96.3878505974274,0
74.36340230624704,6.981210094513294,1685.7434055990025,4.617239089250005,98.26513618151999,94.67193282585073,78.25047655658209,1
86.44428984900671,8.791192378520456,1724.9146038126132,1.045270807901855,52.52083868011046,83.97978675491859,86.77005823977439,0
68.00793579220678,8.480103090268962,1221.523589902247,3.947269947423486,94.5192160427633,110.66383778848206,93.43238430764698,0
62.69429684400775,5.769479531699275,1786.8171781721776,4.066458424436895,78.84406006556043,118.65097190992743,81.88716849378748,1
70.14130085198188,9.079165624953088,1112.5692224390068,4.1884412344796775,78.19597833778118,118.80297826666828,89.42465736333116,0
65.64274505389015,6.122202859183304,1161.612534721992,2.2101103999043863,75.01392676038802,114.60284397501576,90.49628173583494,0
92.53941783199005,6.119088074113115,1147.379871390421,4.570263616890633,53.46970429520917,104.03168597358476,93.18562543760181,0
88.2842132847546,7.684872114467067,1715.1917680062963,1.456957431658882,54.493842586808036,108.0346278897552,84.35766502155045,1
82.16913147786482,7.964699674208516,1523.4340418599695,1.9963516823340042,80.0456002829543,91.40823210721656,97.73028081308068,0
90.50112065657012,7.900431039189056,1121.6834265778184,5.38735023327241,67.04792857177792,105.23081680690483,92.14482269804793,0
88.128522691469,5.457434186988774,1352.258734694679,4.693615753632832,95.86340332888403,98.2259819775951,87.18628935883778,0
66.52995206101126,9.387304313151901,1492.2384200558417,1.0687277700567264,70.32952686797361,99.2806935910773,87.74940781630195,0
91.23956494714922,6.328000212943531,1066.7712679915066,2.241881301849001,57.164072935132054,110.31106241500632,101.48147025966404,0
78.87697846704778,5.647574606414021,1705.933094725871,2.0720324149658227,85.7359416751018,91.27673422389006,78.6947162569437,1
88.2604054307422,9.443740399344886,1642.882828353228,2.354031640184863,64.6676710720505,92.7215844677808,86.49974826931967,1
91.36319549732227,9.778257491148768,1404.1654188613106,2.237798851399432,76.27351536779466,116.98567164514546,86.54974996547004,0
71.13012162401523,9.310638086327252,1773.7012922073363,1.3126314787142288,84.8916392752585,82.2489717940389,78.98417005541592,1
63.851817358468686,9.04758037362439,1334.2087834200797,3.294702582984102,95.01320556010353,99.42537193653362,81.47779636568127,1
67.97773068896797,8.27620990319511,1787.2882552291983,4.663667373930826,89.6095597400838,116.51203201631446,76.62788472346729,1
74.94877260191898,7.754286853045697,1534.3359990429017,4.033658623587182,83.8180533936362,104.41452031272628,83.96329888247637,1
88.63051680728725,5.434933799557051,1507.737018603153,4.364358342990399,83.98165911975718,101.85628296848529,85.73143942636686,1
90.12557041397201,7.042266065353493,1132.7639162366281,1.4057458926811957,97.29623220160433,89.9897671691742,90.81153553291173,0
60.243324568591675,6.86344258506157,1705.5422066437152,5.757453550883936,64.7912048748268,93.73101956257793,89.74379319485541,0
77.87615559021481,6.298768918801631,1341.9917503364923,5.192459169215124,50.05560470980937,114.08193663218772,96.21377579275563,0
74.60938511020727,8.617100568442925,1129.7867246259834,5.025451592478314,63.59772796990993,102.36872527073832,94.92389447632722,0
67.77377336647555,7.479378675393854,1010.0860159806073,5.114919025208837,60.8945689813372,100.5896877502712,95.84157396699538,0
64.1952878566789,5.40523107953824,1447.804546910706,5.663552540663806,83.0917292556999,83.98318854160115,87.66261999958967,0
71.81653099912698,6.1009160097490565,1421.9196976981411,3.7212698305684886,81.68557998827646,80.64112625820492,91.37058609199134,0
93.00183963693817,8.41629381829798,1575.482897895327,2.0014100893381297,79.67306913523619,118.54740754748197,84.37564524106014,1
71.31210262072644,5.380654297451501,1712.2064424142418,4.083918039262706,50.812172160472684,95.07944669147366,85.98718600046921,0
78.15767176101781,9.256034570243845,1063.5252677144235,4.7144074683396955,86.43890272253238,104.12852248398018,91.6018263750707,0
84.60566356133123,7.475732635069871,1585.1971922722898,4.689586966770127,66.17652062427457,83.1886029274914,87.06831120700025,0
72.7270360832753,7.40293288663324,1149.929555278066,3.6072451208344005,83.25279945033157,107.32457142892187,85.5799407869002,1
94.01237289523363,7.9620389232975874,1686.5416425257313,1.3422935966678904,77.82892142510767,117.30266834823843,82.43234051995184,1
93.6856553229739,9.123404829625745,1655.250811089325,2.8555646921506392,67.13654627139536,103.02661011989679,88.71998735394146,0
68.81238035388775,6.739046039510965,1432.6350039884355,5.603833042316786,56.72881335520539,85.04461289501643,88.30134618465887,0
77.40369770623349,8.390080762795318,1568.1942388986492,3.92224454878713,54.720944883024046,103.26886109893907,92.29765046047737,0
70.53074084358694,7.828659819978956,1251.4800905469988,3.691659716278567,91.57591665561118,110.6538885241861,90.94835181158305,0
69.96941730321137,6.335141350847106,1376.9343191462517,2.344267571910968,95.9198771040779,96.25666146296075,88.68197851424651,0
61.291043157408645,9.39314993177579,1657.3095181683773,2.8422445995828944,82.48940233821497,115.19350991765872,86.06887683913178,1
81.33475168929638,8.987130108034641,1367.412157738571,5.476730445765846,55.17170574302417,105.94731813429458,90.48120812989896,0
77.59376581301015,8.292259173292127,1286.2386122603534,4.3323152376341785,70.10136084441203,115.9699567315681,90.12069640460604,0
61.80175629374963,9.252908645471209,1395.36995780024,4.936935133761664,86.44696000525786,104.9402124498935,82.34431541901324,0
69.7526262482814,9.336471004799012,1662.5994019497748,3.2717271153382756,88.99104420050341,85.25151888019298,84.97848573727808,1
91.78930600883288,8.541814883575174,1268.1664378966982,4.15123609728079,55.91093111455443,92.38766844420756,95.04707861254246,0
68.38466617334403,9.18506664181836,1139.0092745085951,2.2419180437160375,50.00153594226912,88.07179793009828,92.36889163958223,0
65.07132052319281,8.487357308346418,1569.6112162646245,4.5273041514174315,85.60685229403025,116.3530599086745,82.3736146838796,1
77.13084660971471,8.400703858801503,1660.7825701664656,3.1380066685166863,67.82980879931029,110.4160026914993,90.64544171894315,0
94.49776589387102,8.093056891075921,1080.5099828188268,3.2127275740737278,62.72406658091301,107.05593475640023,94.50021912407242,0
68.47193450290251,8.763583197788206,1191.8992902047557,4.246611622884409,50.644873489476275,92.03865278526487,90.02385186193507,0
83.52474415920575,5.793025526465368,1113.5775918087952,5.681403107344633,77.01497033807499,87.36179088200853,87.95283442165713,0
86.65668653650512,9.404353795994641,1278.3531292657333,1.3200317330431046,92.55753677129908,110.25804351955648,88.01076211498078,0
68.31731403973399,9.359217638726161,1360.2807831243301,5.123716186735038,97.8815823136294,98.96631783516318,89.48189899975188,0
85.48757220141508,5.146236415172796,1599.061069570645,2.4619155520609657,78.28724753066446,89.03158208602517,90.33820664135006,0
72.87240964517386,9.129083752823814,1520.9180679053393,3.219597272531889,75.7230663869947,104.664879126611,86.31799422732323,0
82.13070407077528,5.644349337367226,1496.742853982745,1.109566643875045,54.252819274462055,81.61335408553808,87.69095366745488,0
82.17353987663131,6.67559427129571,1281.8999572877235,2.5052303891715653,77.44364007712998,93.04681016513014,94.35683378122248,0
78.75211394261655,8.71754128145804,1673.158042467808,3.513156213150652,68.99895394826973,98.74227978364539,87.86503497822821,1
63.16014195190429,5.803799480241541,1377.0297339185317,1.280880386737195,80.35676404417885,85.91833336437624,91.49646596042939,0
89.23558734562333,9.08983512059531,1783.2839504121237,3.4554786469158256,69.43631739382734,119.38617910363358,87.89919602297951,1
71.22730227401075,9.16067088978871,1507.3137106365893,5.635553144292136,62.01495617251834,88.36389458358457,87.38198786436243,0
66.5281478639949,7.537338668804181,1101.0117932516023,1.526966090539026,54.748263761418826,85.21412520173062,97.97747907202414,0
61.427129954416735,5.031929358584168,1540.942049660347,4.822203640377522,65.74592222944479,88.14139495547586,89.73402645924104,0
80.68125301158847,6.435190665874564,1260.0832123453592,3.0483552668799634,54.832241714387614,110.76244532638897,90.40424443349985,0
83.71475266447989,8.08463459187871,1549.061757348878,4.27586857262169,58.8448475411992,97.02022637087371,89.79324898404766,0
60.58057401247496,9.905930890137117,1055.7129185299245,2.3011829899261467,99.3668079289773,102.61663759010152,96.86600329021806,0
77.92325704047484,8.159067635083343,1139.9051497407675,1.7974613127067913,72.20517784533092,80.84036627945443,91.11793892505514,0
67.92735213192783,6.299017905320799,1684.589807124629,1.8023130713561322,76.59358832525083,81.37725234293258,83.82500766675236,1
82.58104766433075,8.170028515498057,1181.743645618812,1.3524597282157234,93.68092643686077,97.83302199308065,92.34256403475658,0
66.1028250151747,7.699926898579277,1669.632900194352,1.928233524506215,99.77844502453439,112.66620972806494,81.2665557392343,0
84.1828208335863,8.899226975755719,1223.4208707635285,4.321096924944841,79.13572246723407,115.40955514830262,93.98761599123642,0
73.5357371205188,5.534903194134792,1514.3055280469662,5.40845305921754,90.62369105220859,83.46826270382562,86.39166991216631,0
92.78554960578572,8.80513951251014,1555.3204588078647,5.070628427955809,66.34705121683376,101.53452408404091,88.54156970721843,0
64.81323304510977,7.7063328933805515,1410.1238025160424,4.425671549372421,65.28719787236456,116.52918745117083,87.91408394244334,0
71.93732228675904,9.814960019294972,1244.248541357385,1.5521593170555135,70.135186049728,95.51891017591545,93.92308111699647,0
63.971573243420615,6.709360830193431,1170.1155010968769,2.445937231479749,83.62536313368246,113.18263325713474,94.111390406137,0
92.3642766397497,8.163109465669741,1026.551483649941,2.5490343766123447,84.10958446275494,85.34782617597745,95.92407258947833,0
90.70687736833433,9.660140527550087,1243.1571209925792,2.249784731988106,65.76197173247255,117.41577958671195,89.89850001208214,0
69.02795697003044,5.512548639953396,1522.5302324250265,3.5750282985486157,56.66049620683143,110.05693270125211,89.43415286650556,0
83.09944161119627,9.686142436182255,1750.6438547587861,3.6777690743983626,81.61981282327542,117.65337571147606,80.25723041376851,1
88.60277700704256,8.439428611504066,1696.9635858104416,2.784429875855551,56.41629310943823,107.06468934210025,84.72635698033704,1
79.43202840598119,5.339185295525859,1612.851821228242,2.76894579368218,78.92462541146651,94.53615727997708,81.67914859449678,1
78.53777024246023,6.504817834734081,1630.7578746026388,5.142777989530407,84.67110640281544,117.5272469009889,84.13646363348137,1
68.46483018151581,8.540860443226407,1531.9879227807962,4.946464241598428,85.03057481972257,91.02267105236714,86.58393287727982,1
63.25859687320647,5.336753007343859,1208.2294860528025,2.5389791584037282,87.67360553297983,93.2869008824693,92.98524854200988,0
91.40255152836644,7.910852300881366,1725.756024564664,5.5689422193662965,93.64297107828322,108.03233672006961,79.11190400865463,1
91.51463200071657,6.729415284764784,1536.585849524667,5.76407508501253,74.99794959823942,110.61265198101545,81.75879225082765,1
82.15855100456437,8.104577588837385,1448.3525047843518,2.633712710150204,86.51245947647857,117.17613935396615,87.20464092670352,0
71.86604268670453,5.228710169062564,1088.7915753707848,2.772124743965274,80.95863676829184,88.19209636224838,96.86682877495527,0
72.22233511144313,9.357684030761881,1357.6444350451402,3.528170767109794,59.33199698988413,111.91992140876896,91.51741570240867,0
85.40844876045838,9.867444845886984,1368.286616961541,5.7056040626683675,51.28448224347041,109.54184213587854,95.59311219158633,0
91.3988590983402,9.844389276428458,1691.650887618136,5.3815971657115576,64.22706928384669,82.55178225014392,85.59728847656623,1
91.0480248492791,8.748259158714625,1437.318576150231,1.512839812917949,72.15168531688097,95.48892564840828,84.85002916382665,1
87.29564410501683,5.65043120065316,1304.3204391763277,2.963653716357081,80.8552972214328,91.31061828240394,93.1652711802563,0
82.47110761540007,8.791315979645113,1781.4402628085275,3.766855948748859,92.49796652516027,92.17961697416122,79.15797447380353,1
62.94489877482671,5.1229345822940076,1088.5764746610525,3.5156623627577,59.81228583530828,119.31787518218803,89.7698473503067,0
65.65700499331149,5.110617757644986,1338.0387426495556,1.9693153396844634,56.277489494923856,105.71109653919711,97.75235602630116,0
91.44939659844778,6.618051095747706,1033.6197401371242,5.294083855840773,98.17399737371638,108.70704631173999,91.80150186282346,0
81.22501708808565,7.443215952023329,1591.9232966135442,4.384703914984186,55.402227968820355,119.06470549260037,90.30351225859357,0
60.32189680658204,8.852037089038966,1734.4612417593205,5.189541874259018,73.92455350535946,95.08807129830555,79.48654839510921,1
63.55150400031113,8.416476883032527,1224.0298636403916,5.293821396747361,79.27818643966509,112.07360673811223,92.67817681804543,0
83.22256191878195,7.229513531883741,1686.6733414392966,4.741779268328699,77.06872104537192,97.38123853217982,91.75870261438841,0
60.17715543461765,6.3681333314083295,1233.7745843695182,3.1960530062485866,54.30160785164716,114.78134687259919,91.22671250755,0
65.62828179961245,9.985622500788555,1728.6161293151322,4.052733775077122,52.85134570018097,87.22630165245212,88.74463041077382,0
79.20568262783051,7.130906511179864,1603.1695228774272,1.8018270305987159,55.274171373051786,117.90744708257118,88.46109847736541,0
84.21633191924427,7.256935121648377,1643.925421473151,4.368227087374539,79.27938419363062,88.75086833643519,83.37710249432357,1
82.81864408259102,5.8181191059583455,1014.4052444803636,1.8962662786964037,77.21724438171606,93.04882027923726,93.0762251485591,0
67.84942583111959,8.974047743749647,1770.2482856592208,4.469747952550784,61.68703960183721,110.24768936427122,84.88910060682687,1
84.92627274716375,8.468411128907443,1581.3367936562586,2.147990803769843,81.88870709227957,95.75020566261627,86.51932603153048,0
68.303718062388,6.103848063943802,1243.8008763089067,1.5877565007510999,91.00337510278247,104.32845507065787,96.97883626111172,0
71.38898943557437,5.411905228079213,1663.5157318870774,1.8264224507147873,52.07894799232969,97.78294004277714,86.04631000652793,0
86.12719917913084,8.402496510373565,1225.216958731944,1.0099606760953512,74.90649717740212,109.69479748359127,88.55983845513296,0
82.7371514666525,8.272556071405676,1698.2030716529025,4.593698089267651,84.46552060513451,89.13325009474443,83.49290125816074,1
89.72281936729622,6.366297634991047,1090.0643123295497,4.662005245291896,62.61559635348436,82.33831948947508,91.86569201406161,0
83.01645123051202,9.75431781125205,1562.9487819686365,3.574666749566297,65.38854526465745,91.99717589892265,84.38287934826214,1
79.8908011167415,5.755289458904501,1432.5587813159282,1.8068140052769186,80.6818951494692,98.97234659473722,88.92609627426349,0
63.27861687398324,7.16167400521301,1077.2275761563526,1.4177716875534487,94.89676467218685,86.72080208770714,94.81970709186446,0
72.87005310708017,9.718079600837994,1193.5150626070713,1.095644832186435,90.49622101514497,94.19189158625555,96.77974738580781,0
69.28208286886039,7.098636584630611,1009.9232290218519,1.8287408848261035,79.15651095497918,95.99932073174274,96.34834398382064,0
68.53963751826792,8.192629738320427,1375.0143723716046,5.454277674915733,86.51108588786246,82.29567374753094,88.07095407213345,1
94.0553694163356,6.987971989813971,1241.0122086080003,2.2076842085084087,68.24112351038994,103.33228992736818,91.23284761452405,0
73.75842036333661,6.37107601174335,1478.6859874382071,2.7713566360860784,82.0482764049379,115.3737371188515,91.5632849051572,0
91.22162943119896,9.91988823979914,1237.7902461668937,1.5267274224066658,73.30907955637785,86.06971651812209,90.75752021666081,0
82.0898519099042,7.046670031575215,1239.9352892055877,2.111806523740851,59.49680682287804,103.91232053606056,99.74784459721222,0
87.8183956239577,9.470496018395671,1594.5545589852827,3.5961228539010257,85.08691369386287,106.58956819643385,85.39620234653543,1
77.59229825868172,6.149773029455431,1038.5142687826828,4.038763415478263,77.82323186744111,96.77338721677154,91.44516653055175,0
80.19163596192257,6.065523520125416,1722.3159961535898,2.226761570831055,67.93107909767957,108.0439034945708,89.79222888880466,0
77.23811928366024,5.1556704144225565,1681.811099512945,1.288660796125586,95.56695950393154,96.42926173964048,85.414249576195,1
66.83350457293156,8.258334126879426,1534.2437465811254,2.955164345636993,51.046705891336664,100.1854915190974,93.86138901995369,0
